,time,open,high,low,close,tick_volume,spread,real_volume,diff
932,1727380800,1.11692,1.11842,1.11683,1.11765,9451,0,0,0.0007300000000001194
933,1727395200,1.11766,1.11799,1.1168,1.11693,6350,0,0,-0.0007300000000001194
934,1727409600,1.11692,1.11732,1.11624,1.11646,6368,0,0,-0.00045999999999990493
935,1727424000,1.11647,1.11761,1.11248,1.11445,22606,0,0,-0.002020000000000133
936,1727438400,1.11445,1.1201699999999999,1.11372,1.11998,18290,0,0,0.005530000000000035
937,1727452800,1.11998,1.12031,1.11463,1.11516,25792,0,0,-0.0048200000000000465
938,1727467200,1.11516,1.11679,1.11504,1.11589,9011,0,0,0.0007300000000001194
939,1727654400,1.1149499999999999,1.11738,1.1149499999999999,1.11708,3650,0,0,0.0021300000000001873
940,1727668800,1.11708,1.11726,1.11562,1.11616,5580,0,0,-0.0009200000000000319
941,1727683200,1.11616,1.1209,1.11561,1.12055,12514,0,0,0.004389999999999894
942,1727697600,1.12056,1.12057,1.11832,1.11898,12089,0,0,-0.0015799999999999148
943,1727712000,1.11898,1.1191200000000001,1.11349,1.11484,23391,0,0,-0.0041400000000000325
944,1727726400,1.11484,1.11624,1.11135,1.11348,17267,0,0,-0.0013600000000000279
945,1727740800,1.11305,1.11426,1.11272,1.11322,3558,0,0,0.00017000000000000348
946,1727755200,1.11321,1.1143399999999999,1.11313,1.11405,4398,0,0,0.0008399999999999519
947,1727769600,1.11405,1.1144,1.1098,1.11023,15993,0,0,-0.0038199999999999346
948,1727784000,1.1102400000000001,1.1114600000000001,1.10701,1.10711,15353,0,0,-0.003130000000000077
949,1727798400,1.10711,1.10868,1.10483,1.10544,30320,0,0,-0.0016700000000000603
950,1727812800,1.10543,1.10772,1.10458,1.10675,12738,0,0,0.0013199999999999878
951,1727827200,1.10649,1.10722,1.10633,1.10655,2802,0,0,5.999999999994898e-05
952,1727841600,1.10657,1.10739,1.10604,1.1063,5744,0,0,-0.00026999999999999247
953,1727856000,1.1063,1.10829,1.10542,1.10723,12570,0,0,0.0009299999999998754
954,1727870400,1.10722,1.10774,1.1051,1.10534,12594,0,0,-0.0018800000000001038
955,1727884800,1.10535,1.10657,1.10326,1.10466,17574,0,0,-0.0006900000000000794
956,1727899200,1.10466,1.10533,1.10368,1.10451,7039,0,0,-0.00014999999999987246
957,1727913600,1.10477,1.10492,1.10373,1.10391,2943,0,0,-0.0008600000000000829
958,1727928000,1.10391,1.10407,1.1032,1.10328,4077,0,0,-0.0006299999999999084
959,1727942400,1.1033,1.10461,1.10249,1.10376,13824,0,0,0.000460000000000127
960,1727956800,1.10377,1.10467,1.10282,1.10321,14561,0,0,-0.0005599999999998939
961,1727971200,1.1032,1.10438,1.10082,1.10303,26256,0,0,-0.00017000000000000348
962,1727985600,1.10304,1.10361,1.1025,1.10294,7784,0,0,-9.999999999998899e-05
963,1728000000,1.103,1.10395,1.10284,1.10346,2676,0,0,0.000460000000000127
964,1728014400,1.10346,1.10361,1.10252,1.10277,4904,0,0,-0.0006900000000000794
965,1728028800,1.10277,1.10355,1.10211,1.10254,9801,0,0,-0.00022999999999995246
966,1728043200,1.10254,1.10368,1.09591,1.09608,17795,0,0,-0.006460000000000132
967,1728057600,1.09608,1.09817,1.09512,1.09596,22548,0,0,-0.00011999999999989797
968,1728072000,1.09596,1.09778,1.09577,1.09756,6678,0,0,0.0016000000000000458
969,1728259200,1.09633,1.09756,1.09628,1.09699,5110,0,0,0.0006599999999998829
970,1728273600,1.09698,1.09776,1.09683,1.09685,5360,0,0,-0.00012999999999996348
971,1728288000,1.09684,1.09789,1.09581,1.09702,12373,0,0,0.000180000000000069
972,1728302400,1.09702,1.09836,1.09543,1.09773,12156,0,0,0.0007099999999999884
973,1728316800,1.09772,1.09847,1.09695,1.09839,16665,0,0,0.0006699999999999484
974,1728331200,1.09838,1.09868,1.09657,1.09724,7886,0,0,-0.0011399999999999189
975,1728345600,1.09661,1.09839,1.09661,1.09817,3471,0,0,0.0015600000000000058
976,1728360000,1.09817,1.09868,1.09728,1.09855,6747,0,0,0.0003799999999998249
977,1728374400,1.09855,1.09971,1.09786,1.09937,10389,0,0,0.0008200000000000429
978,1728388800,1.09938,1.09947,1.09714,1.09758,9750,0,0,-0.0018000000000000238
979,1728403200,1.0976,1.0984,1.09609,1.09756,13246,0,0,-3.999999999981796e-05
980,1728417600,1.09756,1.09805,1.09657,1.09804,6137,0,0,0.0004799999999998139
981,1728432000,1.0974,1.09809,1.09723,1.09755,3677,0,0,0.0001500000000000945
982,1728446400,1.09755,1.09774,1.0962,1.09632,5744,0,0,-0.0012300000000000644
983,1728460800,1.09636,1.09759,1.09508,1.09577,12240,0,0,-0.0005900000000000905
984,1728475200,1.09577,1.09708,1.09527,1.09567,8285,0,0,-9.999999999998899e-05
985,1728489600,1.09567,1.0959699999999999,1.09395,1.09414,12726,0,0,-0.0015300000000000313
986,1728504000,1.09414,1.09426,1.09361,1.09396,6735,0,0,-0.00017999999999984695
987,1728518400,1.0935,1.09429,1.0935,1.09405,2784,0,0,0.0005500000000000504
988,1728532800,1.09404,1.0946,1.09384,1.09409,5203,0,0,5.0000000000105516e-05
989,1728547200,1.09409,1.09433,1.09282,1.09329,8190,0,0,-0.0007999999999999119
990,1728561600,1.09329,1.09547,1.09055,1.0944,17948,0,0,0.0011099999999999444
991,1728576000,1.0944,1.09498,1.0903100000000001,1.09059,24065,0,0,-0.003810000000000091
992,1728590400,1.09059,1.09376,1.09001,1.09368,11043,0,0,0.003090000000000037
993,1728604800,1.09285,1.09378,1.09285,1.09373,2666,0,0,0.0008799999999999919
994,1728619200,1.09374,1.09407,1.09296,1.09356,3561,0,0,-0.00017999999999984695
995,1728633600,1.09356,1.09537,1.09322,1.09495,6623,0,0,0.0013900000000000023
996,1728648000,1.09495,1.09511,1.0926,1.0933,10732,0,0,-0.0016500000000001513
997,1728662400,1.0933,1.09524,1.0928,1.09448,14475,0,0,0.0011799999999999589
998,1728676800,1.09449,1.09474,1.09324,1.09352,4653,0,0,-0.0009699999999999154
999,1728864000,1.09317,1.0932,1.09312,1.09312,83,0,0,-4.999999999988347e-05
